Taxon,ProcCoord1,ProcCoord2,ProcCoord3,ProcCoord4,ProcCoord5,ProcCoord6,ProcCoord7,ProcCoord8,ProcCoord9,ProcCoord10,ProcCoord11,ProcCoord12,ProcCoord13,ProcCoord14,ProcCoord15,ProcCoord16,ProcCoord17,ProcCoord18,ProcCoord19,ProcCoord20,ProcCoord21,ProcCoord22,ProcCoord23,ProcCoord24
Acanthisitta_chloris,-0.464201317,0.014486679,0.370507076,0.028037707,0.36944168,-0.018315092,0.271340678,-0.075240252,-0.061848189,0.006358577,0.326791859,-0.009999938,-0.37558457,0.039121639,-0.158254448,0.0447157,0.176531287,0.035201569,-0.356232495,0.001727731,-0.176327227,-0.025446462,0.077835666,-0.040647857
Accipiter_gentilis,-0.439414763,-0.073582952,0.451040747,0.107511237,0.347366293,0.006638063,0.060837613,-0.271416205,-0.04227112,0.035364623,0.302206648,0.070270119,-0.274307417,0.086501565,-0.048178815,0.155359115,0.218284957,0.161455297,-0.324235835,-0.032739922,-0.191127433,-0.06461461,-0.060200874,-0.180746331
Accipiter_nisus,-0.421939215,-0.072918438,0.476239225,0.10234327,0.279116324,-0.049748959,0.106355715,-0.24974138,-0.061096718,0.051246562,0.301047347,0.0831268,-0.281431091,0.08476147,-0.058606094,0.155917016,0.246281368,0.19161497,-0.325331498,-0.042432113,-0.205950219,-0.072072756,-0.054685146,-0.182096441
Aceros_undulatus,-0.623629743,-0.070937958,0.311505956,0.047883478,0.243186764,-0.030099605,0.181830963,-0.144526844,0.125961719,0.021829497,0.217198278,0.007007067,-0.375956846,0.08798402,0.036438593,0.168139962,0.212716727,0.109136635,-0.392414843,-0.031962275,-0.061948466,-0.051168907,0.125110898,-0.113285072
Actenoides_concretus,-0.565372613,0.029424854,0.332675309,0.079683663,0.272597758,-0.047304969,0.233613488,-0.120482806,0.047933816,0.007127236,0.264446593,0.037936421,-0.373432337,0.045709116,-0.036488597,0.064248362,0.210770217,0.084402494,-0.381887782,-0.013811272,-0.113788552,-0.065830497,0.108932699,-0.1011026
Aegithalos_caudatus,-0.444789856,0.005395846,0.405515315,0.07193533,0.382736832,0.00642732,0.21723136,-0.174653939,-0.077338009,-0.025900742,0.295006562,0.010988573,-0.323678437,0.084817189,-0.146056719,0.139557583,0.141080898,0.10814831,-0.316370306,-0.009141593,-0.164870844,-0.072217084,0.031533205,-0.145356793
Aegithina_tiphia,-0.473500542,0.005663328,0.403242217,0.049782549,0.321996017,-0.02392101,0.23046561,-0.125713529,-0.045991384,0.003764725,0.304390979,0.022231264,-0.359005269,0.041960151,-0.124183046,0.065011519,0.196508793,0.075652606,-0.352685474,-0.008587064,-0.166372865,-0.029053453,0.065134964,-0.076791086
Aegypius_monachus,-0.489317462,-0.100233858,0.380769327,0.07219077,0.35506652,0.011191291,0.062774773,-0.167279402,0.051121809,-0.00724182,0.280865748,0.043700506,-0.327381852,0.126637603,0.002418893,0.192315521,0.217588474,0.117091355,-0.364110743,-0.027880332,-0.15924186,-0.103216581,-0.010553626,-0.157275052
Aethopyga_shelleyi,-0.545889859,-0.001646673,0.36989895,0.053773057,0.304791822,-0.008334633,0.215108182,-0.106417469,0.025143237,-0.001115852,0.269426139,0.014463924,-0.366715561,0.05706483,-0.055724331,0.07200347,0.194569148,0.063026942,-0.37165819,-0.010418699,-0.12436897,-0.046172618,0.085419434,-0.08622628
Agapornis_roseicollis,-0.50355513,-0.125762086,0.371675957,0.061317706,0.292340261,-0.040372502,0.077221384,-0.174016878,0.073839328,0.114030332,0.278964481,0.066918573,-0.30594266,0.10027203,0.060960963,0.210905329,0.257138831,0.139431797,-0.378835853,-0.054551674,-0.187847701,-0.11868039,-0.035959861,-0.179492236
Alauda_arvensis,-0.449523578,0.0258992,0.379074265,0.025032037,0.419813141,-0.003957867,0.293938785,-0.116242872,-0.073542618,0.010831666,0.28559388,-0.016097217,-0.367575758,0.053659459,-0.178712772,0.071296508,0.10163452,0.05911581,-0.336478939,0.007215305,-0.157845823,-0.031933658,0.083624895,-0.084818371
Alcedo_atthis,-0.505880866,0.025276039,0.377692852,0.053050059,0.333613659,-0.001999875,0.221439284,-0.117765509,-0.01018265,-0.004360789,0.292807185,0.026748684,-0.367596989,0.041919575,-0.094228263,0.048974606,0.188054078,0.06053456,-0.363344015,-0.006993609,-0.144804628,-0.040561499,0.072430352,-0.084822242
Alcedo_cristata,-0.564361403,0.004891588,0.352105981,0.054377186,0.294360988,-0.025441005,0.225938152,-0.103582798,0.042036996,0.010493785,0.263779226,0.016036832,-0.378052562,0.045358388,-0.046231239,0.059619271,0.196669454,0.061501684,-0.379978422,-0.009755254,-0.1112236,-0.040647798,0.104956429,-0.072851878
Alisterus_scapularis,-0.500164904,-0.105175432,0.400418401,0.032016241,0.345537105,-0.005067463,0.1032696,-0.193563338,0.028930203,0.088122304,0.271775888,0.069528259,-0.300928447,0.081319837,0.015620979,0.163215702,0.207234534,0.126831727,-0.359571027,-0.044983869,-0.169563196,-0.059563636,-0.042559134,-0.152680331
Amazona_amazonica,-0.494424394,-0.12420681,0.369782683,0.036045474,0.359306132,-0.003414127,0.099732864,-0.208712371,0.050903802,0.099367964,0.265428574,0.053581958,-0.31797277,0.10113373,0.024125407,0.185495863,0.199070848,0.126001635,-0.366818941,-0.045027215,-0.160951788,-0.064284706,-0.028182418,-0.155981395
Amblyornis_subalaris,-0.396441728,0.026076524,0.438913381,0.108529652,0.335009763,-0.051261642,0.255578254,-0.187297861,-0.104252733,0.010744638,0.299201441,0.020886486,-0.346293208,0.069623048,-0.185158026,0.101607633,0.159605817,0.100025663,-0.321597196,-0.009267284,-0.187226539,-0.058750996,0.052660775,-0.13091586
Amytornis_striatus,-0.436522282,-0.005502216,0.407373187,0.053439193,0.364439304,-0.030460309,0.245198877,-0.127661814,-0.084784721,0.027269291,0.31981413,0.00544231,-0.340540595,0.043940789,-0.153561709,0.090130434,0.175093665,0.069430699,-0.337075971,-0.008737992,-0.193384036,-0.030820656,0.03395015,-0.086469729
Andigena_laminirostris,-0.606413111,-0.03410069,0.27021137,0.041880458,0.268839786,-0.003595349,0.20636467,-0.147335416,0.111983952,0.042989701,0.252826619,0.022111732,-0.389223958,0.085694844,0.014018666,0.122489869,0.212634656,0.073841009,-0.396240398,-0.028760335,-0.076115849,-0.057802502,0.131113598,-0.11741332
Anthochaera_carunculata,-0.408016456,0.004779274,0.43881774,0.020376909,0.420811848,-0.047178616,0.310932183,-0.130751168,-0.114851748,0.036316808,0.271778841,-0.01194318,-0.358046445,0.043757272,-0.212781224,0.0831891,0.078531428,0.084007355,-0.318400205,0.008789928,-0.172058547,-0.012144782,0.063282586,-0.0791989
Anthornis_melanura,-0.420810874,0.0070938,0.448227339,0.021043633,0.417597151,-0.02718196,0.28110137,-0.133970065,-0.097015045,0.030313026,0.263221982,-0.004701409,-0.357836574,0.047668989,-0.196194213,0.086534651,0.080503406,0.073143548,-0.321999843,0.002670443,-0.16353792,-0.020567283,0.066743221,-0.082047373
Anthracoceros_marchei,-0.60583638,-0.051311318,0.349285014,0.06366257,0.270361138,-0.008203543,0.163011211,-0.164154578,0.106274948,0.007423829,0.201127028,0.005430237,-0.354648181,0.08734803,0.028790092,0.165158929,0.18864585,0.126403281,-0.379730102,-0.027598476,-0.070827353,-0.06852813,0.103546735,-0.135630832
Anthreptes_malacensis,-0.507721844,0.012402757,0.403848204,0.067224106,0.342379105,-0.008117707,0.233468416,-0.125913715,-0.011238687,0.002146103,0.254390847,-0.004899004,-0.360059418,0.057641336,-0.094518592,0.073033248,0.147930533,0.072966152,-0.354095655,-0.004837456,-0.131487718,-0.043867163,0.077104809,-0.097778657
Apalis_thoracica,-0.501516273,0.015544916,0.375126719,0.052959849,0.351105598,-0.02570781,0.249269207,-0.106969589,-0.017375572,-0.007077518,0.275188689,0.001919399,-0.369310833,0.055731046,-0.108279963,0.07732863,0.15485032,0.072761221,-0.356174963,-0.008026282,-0.13560219,-0.041752487,0.082719262,-0.086711376
Apaloderma_vittatum,-0.453846852,-0.030284653,0.412057308,0.095877617,0.360732504,-0.010294743,0.160626797,-0.2339711,-0.048668867,0.017022585,0.285388844,0.022368706,-0.316234172,0.078977851,-0.106750426,0.14499566,0.162572724,0.137554083,-0.321873408,-0.017647966,-0.153962898,-0.051340704,0.019958446,-0.153257337
Aprosmictus_erythropterus,-0.482510448,-0.100226635,0.398926732,0.048381073,0.358406149,-0.004540145,0.0823371,-0.199107526,0.015144785,0.077058173,0.295211395,0.059629038,-0.300155077,0.079535891,0.007250269,0.162755573,0.225580398,0.130622123,-0.353786311,-0.05624292,-0.181001268,-0.059963803,-0.065403722,-0.137900843
Aquila_audax,-0.459092662,-0.114334854,0.424198747,0.06615804,0.339865859,-0.003653448,0.050158193,-0.197654254,0.006999358,0.045560137,0.304794091,0.048004189,-0.302565235,0.094324974,-0.013948412,0.189045656,0.241819942,0.140964574,-0.348039256,-0.048357008,-0.186340091,-0.06960088,-0.057850533,-0.150457127
Ara_ararauna,-0.530899678,-0.115190665,0.357769698,0.04007098,0.327916979,-0.005086185,0.084539252,-0.189068134,0.111838065,0.088739964,0.228895864,0.057000007,-0.332247256,0.12669631,0.070083505,0.218081814,0.196696618,0.142779742,-0.378411791,-0.054643447,-0.129826522,-0.124280617,-0.006354734,-0.18509977
Arachnothera_magna,-0.597178232,-0.046496404,0.327058095,0.021661595,0.29765467,-0.033634227,0.230576026,-0.085920265,0.070147231,0.024690289,0.249901962,-0.00774213,-0.384468705,0.04699262,-0.023739601,0.085038575,0.190166515,0.057279892,-0.391024338,-0.006910082,-0.093197156,-0.007667083,0.124103532,-0.047292781
Aratinga_acuticaudata,-0.493415169,-0.095408344,0.37981432,0.039950326,0.337665225,0.003725584,0.082100091,-0.203333774,0.069321245,0.115554984,0.254139831,0.086542215,-0.297680688,0.108150547,0.056359107,0.200951182,0.210674792,0.139278362,-0.372162307,-0.056768174,-0.190804625,-0.14129476,-0.036011822,-0.197348147
Artamella_viridis,-0.45352975,0.017286983,0.403634186,0.091304273,0.319319618,-0.047790108,0.238268776,-0.169028991,-0.045502691,0.009364908,0.277790185,0.012140489,-0.353025615,0.067447221,-0.127471122,0.115930303,0.168576077,0.113134555,-0.342755457,-0.023548047,-0.156363616,-0.062113588,0.07105941,-0.124127998
Artamus_leucorynchus,-0.475205435,0.014259989,0.35902449,0.100024349,0.322099299,-0.058976162,0.238672333,-0.197986998,-0.03636787,0.0178968,0.296760145,0.051524764,-0.348483005,0.05777002,-0.118282585,0.094590594,0.180094281,0.104451413,-0.341882177,-0.006453599,-0.150686934,-0.043860049,0.074257458,-0.133241121
Asio_otus,-0.401806372,-0.096522774,0.42918613,0.066907641,0.346366573,-0.080479429,0.162703775,-0.238878945,-0.079921573,0.113607808,0.319274214,0.049033786,-0.298186608,0.05823717,-0.100228226,0.146401925,0.203244011,0.164627463,-0.327442722,-0.030893611,-0.218421333,-0.022757903,-0.034767869,-0.129283131
Aspatha_gularis,-0.485464022,-0.006366089,0.387096968,0.053870718,0.351458759,-0.009874089,0.209254827,-0.125338908,-0.027752999,0.021216565,0.299822103,3.65E-04,-0.356445523,0.043602853,-0.106719382,0.073484259,0.184112264,0.068017931,-0.355366613,-0.008246535,-0.159413432,-0.031327228,0.05941705,-0.079404799
Asthenes_pyrrholeuca,-0.449106451,0.004871892,0.400558296,0.054672026,0.379516262,-0.017995153,0.21336945,-0.102116154,-0.07167696,-0.005377295,0.336453454,0.013773443,-0.34824079,0.036787309,-0.144539801,0.062073513,0.189542364,0.05046416,-0.344547596,-0.003831313,-0.191619519,-0.029738931,0.030291291,-0.063583499
Atelornis_pittoides,-0.483606245,-4.04E-04,0.375248876,0.07758483,0.332622019,-0.027518561,0.205453252,-0.150792288,-0.031070989,0.007019987,0.311726757,0.019844536,-0.348359686,0.043737094,-0.102638075,0.077081962,0.202942564,0.090395283,-0.352230907,-0.008530061,-0.162479989,-0.032703768,0.052392422,-0.095715087
Athene_noctua,-0.431220285,-0.082097274,0.445870546,0.053180131,0.412797858,-0.014859593,0.117129657,-0.269464135,-0.04533785,0.084041747,0.265192367,0.061314254,-0.283734853,0.080054464,-0.067434826,0.160106983,0.137973189,0.159196667,-0.321294986,-0.034074734,-0.185918513,-0.057871317,-0.044022303,-0.139527193
Atlapetes_melanocephalus,-0.475072924,-0.019146613,0.456663542,0.050371546,0.345110006,-0.033682853,0.176499078,-0.166634227,-0.04179427,0.038961882,0.269817139,0.036768775,-0.320676032,0.034587363,-0.087024608,0.092608684,0.170998111,0.118511528,-0.339062008,-0.025578923,-0.167952157,-0.042016809,0.012494124,-0.084750354
Attila_spadiceus,-0.466796724,0.0358141,0.365799745,0.057416511,0.33742608,-0.011953704,0.261271888,-0.121056152,-0.048952785,-0.008386644,0.313319459,0.009745865,-0.366826753,0.050795873,-0.138600568,0.063607388,0.185620675,0.071779718,-0.355077446,-0.005988158,-0.167547546,-0.048712036,0.080363976,-0.093062761
Aulacorhynchus_prasinus,-0.616852087,-0.05385429,0.287571194,0.028326855,0.268590374,-0.016595667,0.20384779,-0.136339646,0.117963172,0.050310454,0.234963514,0.013691659,-0.38892706,0.081678894,0.019810948,0.135340394,0.199761909,0.07999506,-0.394658945,-0.029693342,-0.065728476,-0.045872882,0.133657667,-0.106987489
Aviceda_subcristata,-0.452026039,-0.094790886,0.448813085,0.082333626,0.294343904,-0.039420861,0.078130366,-0.229856851,-0.028919466,0.060209108,0.310703247,0.07450966,-0.288767025,0.06979196,-0.036192378,0.154548898,0.257512338,0.155625273,-0.34287744,-0.044947136,-0.201514889,-0.050271687,-0.039205704,-0.137731103
Baryphthengus_ruficapillus,-0.494383623,-0.006048616,0.371274717,0.035551637,0.351823531,-0.009461196,0.238580776,-0.138047774,-0.021567495,0.044794605,0.284927344,0.001967144,-0.362476008,0.04388956,-0.111113726,0.080096686,0.163222367,0.06352374,-0.356554367,-0.007961686,-0.147693725,-0.027578607,0.083960209,-0.080725493
Batis_capensis,-0.455327451,0.004212442,0.425600902,0.025481213,0.389754512,-0.016031336,0.25864807,-0.11239133,-0.065746984,0.009285799,0.275921725,0.002078845,-0.364133535,0.049493541,-0.159728226,0.069499936,0.119988902,0.061566823,-0.337531365,0.003392754,-0.155113307,-0.023011183,0.067666756,-0.073577503
Bias_musicus,-0.509165614,0.012879539,0.368844826,0.048262556,0.321648995,-1.28E-04,0.219822876,-0.130082152,-0.003831671,-0.003919766,0.287960708,0.016700211,-0.367664097,0.052151105,-0.088969117,0.07263682,0.192358498,0.079414385,-0.363192493,-0.012630804,-0.138644447,-0.044627007,0.080831535,-0.090657369
Bolborhynchus_lineola,-0.499343497,-0.094181245,0.396742419,0.035194998,0.358615525,-0.013721381,0.13279516,-0.148565759,0.012791342,0.052072347,0.268843256,0.04358962,-0.303340894,0.090945045,-0.011596112,0.161297301,0.192691178,0.122456828,-0.358076861,-0.029867109,-0.16948859,-0.068197877,-0.020632927,-0.151022768
Bombycilla_cedrorum,-0.414006456,0.008776148,0.454451293,0.061150353,0.364491083,-0.056752477,0.275039101,-0.148264377,-0.102092053,0.023866473,0.27426367,0.004046189,-0.348935169,0.057209357,-0.189573863,0.103358188,0.117551076,0.09737364,-0.319357979,-0.005617661,-0.171967258,-0.036917941,0.060136553,-0.108227893
Bowdleria_punctata,-0.455975073,0.008368261,0.400686574,0.040164744,0.383034877,-0.023733822,0.261935328,-0.130026561,-0.067141314,0.010120601,0.28492412,-0.022947803,-0.359315939,0.044070457,-0.160505673,0.080226726,0.132553378,0.095276911,-0.33653918,-0.001313432,-0.157236029,-0.02343677,0.073578932,-0.076769313
Brachygalba_salmoni,-0.569776566,0.016086174,0.326066752,0.040964095,0.300941524,-0.008014374,0.258110764,-0.100991459,0.042594062,0.007306248,0.264355541,6.48E-04,-0.391907174,0.04526773,-0.064244335,0.05207204,0.182335334,0.047318397,-0.383207353,-0.001811947,-0.101994966,-0.028968872,0.136726416,-0.069875614
Brachypteracias_leptosomus,-0.457015627,-4.55E-05,0.378103659,0.070133995,0.340748802,-0.053763151,0.245672916,-0.167158361,-0.056862103,0.030130848,0.310025775,0.03422999,-0.353407266,0.046660432,-0.139760917,0.084281163,0.176795927,0.086731027,-0.340757065,-0.004133168,-0.166524721,-0.028295762,0.062980619,-0.098771471
Brachypteracias_squamiger,-0.477980836,-0.009369624,0.368006069,0.064810595,0.336930313,-0.017853698,0.220632223,-0.157340406,-0.034916617,0.031466121,0.308308742,0.004788101,-0.347532827,0.049039924,-0.106597421,0.090431168,0.195443898,0.08999649,-0.351294258,-0.011857591,-0.166271105,-0.035795443,0.055271819,-0.098315637
Bradornis_pallidus,-0.441071955,0.019366854,0.427370519,0.064427803,0.375239412,-0.029588535,0.252408998,-0.15443921,-0.074057689,-3.37E-04,0.273866363,0.006060151,-0.34871307,0.057043321,-0.157345023,0.090611616,0.126315103,0.09684541,-0.330436993,-0.006098463,-0.161803109,-0.044384865,0.058227445,-0.099507175
Bubo_bubo,-0.412010748,-0.094709839,0.452291892,0.053228601,0.365722862,-0.028113908,0.115629452,-0.239796168,-0.055635097,0.081105361,0.295083706,0.060315609,-0.298411587,0.080085806,-0.08220839,0.16449485,0.187427681,0.149296134,-0.327549886,-0.037575848,-0.201269309,-0.045531763,-0.039070574,-0.142798836
Bubo_scandiaca,-0.397965328,-0.07113865,0.426228889,0.035386477,0.346350134,-0.042162057,0.180966191,-0.232711483,-0.078031014,0.095724096,0.309708678,0.047615364,-0.316317974,0.07073341,-0.128346427,0.159459088,0.186230006,0.1440922,-0.328534157,-0.037519467,-0.20678755,-0.040455495,0.006498552,-0.129023484
Buceros_rhinoceros,-0.631377869,-0.074139756,0.29286665,0.03763852,0.242615838,-0.023820466,0.182484121,-0.124064207,0.126603441,0.027967515,0.243907491,0.015326194,-0.383906392,0.077640516,0.038162859,0.139560588,0.232896001,0.078517901,-0.399683691,-0.029459279,-0.068972206,-0.02549673,0.124403758,-0.099670795
Bucorvus_abyssinicus,-0.655471968,-0.052823841,0.299544895,0.023087542,0.25009082,-0.010985596,0.201229666,-0.119487446,0.13213694,0.045992838,0.223865239,0.023868256,-0.372962778,0.054030695,0.054598734,0.107013691,0.213765853,0.073543314,-0.405075315,-0.016408791,-0.065899769,-0.035645012,0.124177683,-0.09218565
Busarellus_nigricollis,-0.490466048,-0.113658645,0.429826538,0.057943481,0.349502688,-0.02706113,0.063307096,-0.177047437,0.015156954,0.044965407,0.289575696,0.048260434,-0.31176337,0.073149053,-0.013843587,0.1471115,0.218657938,0.125218816,-0.352935772,-0.036718938,-0.164124718,-0.031294091,-0.032893415,-0.11086845
Buteo_albicaudatus,-0.461573341,-0.098961699,0.451656271,0.065094448,0.34526255,-0.023483799,0.053326523,-0.202412315,-0.008610623,0.039923055,0.298994804,0.081821699,-0.295661579,0.079062888,-0.022887024,0.143478151,0.226641472,0.144715161,-0.343458803,-0.039093985,-0.185568355,-0.054259092,-0.058121895,-0.135884512
Buteo_buteo,-0.463291323,-0.099305535,0.440281046,0.068128747,0.317048269,-0.018600845,0.078926372,-0.208477857,-0.016419925,0.032173171,0.303488743,0.072784156,-0.298400964,0.086897314,-0.03526912,0.157614316,0.236146837,0.147700564,-0.340397051,-0.034988255,-0.179416768,-0.049440845,-0.042696116,-0.154484932
Buteogallus_urubitinga,-0.467591083,-0.120172372,0.426956472,0.074683823,0.340053437,-0.01482491,0.033319228,-0.212815979,0.011494247,0.033894172,0.304112669,0.070376378,-0.299048292,0.092819804,-0.008715922,0.174679706,0.240389943,0.14846011,-0.347198089,-0.039423432,-0.176639816,-0.054621309,-0.057132794,-0.15305599
Bycanistes_bucinator,-0.61857194,-0.064538496,0.321551986,0.032218238,0.272071902,-0.007002146,0.188699621,-0.157541566,0.11322264,0.017572944,0.206638098,0.013659903,-0.370660087,0.084676259,0.023842256,0.154627018,0.184482539,0.10568535,-0.386177511,-0.021681076,-0.060873147,-0.039522987,0.125773643,-0.118153443
Cacatua_alba,-0.482509296,-0.117859616,0.394105591,0.096867775,0.336564507,0.022142089,2.87E-05,-0.280475309,0.08426327,0.102693499,0.262343654,0.084832858,-0.285227231,0.110345278,0.091217238,0.22979963,0.244091783,0.165382497,-0.360956147,-0.077171576,-0.184157148,-0.117307873,-0.099764957,-0.219249252
Cacatua_sulphurea,-0.474072943,-0.127650232,0.394732553,0.070642028,0.342522145,0.008828269,0.037742191,-0.263753352,0.077104387,0.093646126,0.25138552,0.090603292,-0.293384929,0.121058579,0.067529206,0.236390874,0.214954845,0.166872405,-0.361112712,-0.061067928,-0.178688031,-0.113629583,-0.078712231,-0.221940477
Cacicus_cela,-0.556652466,0.005361232,0.436494814,0.064778526,0.333072929,-0.010800765,0.20742021,-0.134609278,0.034207582,-0.001220106,0.188606311,-0.019512899,-0.352267385,0.052335291,-0.040678192,0.088001025,0.117990802,0.110877731,-0.359480649,-0.016546518,-0.092916164,-0.04738711,0.084202208,-0.091277128
Calamanthus_fuliginosus,-0.455514934,0.005952158,0.406390504,0.041544952,0.363919441,-0.037793896,0.257524391,-0.109107301,-0.067442351,0.016282231,0.299929242,0.004368998,-0.356989789,0.043143323,-0.152981907,0.079095843,0.154552459,0.072940679,-0.340047685,-0.005498427,-0.168666551,-0.030342046,0.059327181,-0.080586515
Calorhamphus_fuliginosus,-0.4705879,-0.009378311,0.386543728,0.088434401,0.295102941,-0.005195366,0.178979393,-0.213732188,-0.016314933,0.052530154,0.295348373,0.043832371,-0.338301284,0.066694169,-0.076115701,0.108364392,0.22022094,0.110908461,-0.350298938,-0.024000774,-0.167617234,-0.068311277,0.043040614,-0.150146031
Calyptomena_viridis,-0.407692764,-0.02289787,0.379940687,0.099638348,0.387206833,-0.087752807,0.262825288,-0.21524342,-0.108934527,0.043323186,0.31486284,0.005671044,-0.329964323,0.070209773,-0.190456691,0.140233959,0.131247114,0.120445746,-0.309362497,-0.0059987,-0.177737545,-0.025048476,0.048065584,-0.122580783
Camarhynchus_pallidus,-0.534397643,-0.038198334,0.398136667,0.058425476,0.348102725,-0.026122512,0.134793472,-0.127084277,0.027473056,0.016178219,0.264806215,0.0190777,-0.328023199,0.05620709,-0.022561643,0.119763004,0.189872975,0.114317916,-0.359248857,-0.034974345,-0.136852314,-0.060484453,0.017898544,-0.097105483
Campephilus_rubricollis,-0.553716454,0.024168483,0.342200715,0.043240002,0.32483876,-0.001710406,0.265293221,-0.092839659,0.022201444,-0.009550642,0.263687934,-0.001546967,-0.378309077,0.047211978,-0.070037973,0.057107392,0.16845053,0.051649772,-0.375099836,-9.66E-04,-0.115861499,-0.039636702,0.106352237,-0.077126922
Capito_niger,-0.476179901,0.005786547,0.35669448,0.09029468,0.31359872,-0.002200287,0.196962369,-0.214492142,-0.016226632,0.04263963,0.299179825,0.021546624,-0.347194589,0.06534591,-0.09297402,0.115049655,0.20161599,0.11325021,-0.346999993,-0.021481681,-0.153359129,-0.067933055,0.064882879,-0.147806091
Caracara_cheriway,-0.447939197,-0.073515059,0.437523693,0.081421865,0.32317436,-0.015889696,0.069851234,-0.212205191,-0.001225776,0.062620136,0.297728498,0.074298809,-0.302434536,0.084559909,-0.017156643,0.156299419,0.241833735,0.142173845,-0.349896809,-0.052639285,-0.199262104,-0.092421145,-0.052196454,-0.154703606
Caracara_plancus,-0.450607415,-0.067915311,0.456683466,0.08928961,0.322031507,-0.024310696,0.083296265,-0.226613385,-6.64E-05,0.053849214,0.269606962,0.076648475,-0.304307127,0.094515408,-0.025602779,0.166157553,0.208418792,0.151164878,-0.340842461,-0.048444674,-0.179477932,-0.095912066,-0.039132878,-0.168429007
Cardinalis_cardinalis,-0.530343125,-0.0399445,0.433711738,0.076403014,0.272023742,-0.054201005,0.148338322,-0.163873674,0.025929863,0.072913157,0.242221454,0.037291114,-0.316186415,0.051634593,0.003284804,0.123118777,0.219511254,0.129467173,-0.367383056,-0.055388965,-0.152820473,-0.072750096,0.021711892,-0.104669589
Carduelis_cannabina,-0.498025495,-0.008938399,0.41335526,0.090720841,0.316838316,-0.028830849,0.110473263,-0.174017416,0.006633452,0.053285745,0.286959621,0.052647637,-0.300256602,0.046781149,-0.010574878,0.11949171,0.232415094,0.140735516,-0.358966462,-0.06085774,-0.180328454,-0.096226951,-0.018523116,-0.134791244
Carduelis_carduelis,-0.515943969,-0.015815347,0.412072093,0.089480484,0.298243301,-0.037648424,0.12906137,-0.170931305,0.014208903,0.046739013,0.278912002,0.047277208,-0.316653795,0.042288985,-0.014270516,0.100458769,0.23296441,0.128235602,-0.361715779,-0.045892822,-0.16322705,-0.077258612,0.006349029,-0.106933551
Cariama_cristata,-0.47207592,-0.047704422,0.42590143,0.03562597,0.39233697,-0.015905358,0.176809296,-0.120181544,-0.03269452,0.010780072,0.280069506,0.013379105,-0.344012648,0.064084465,-0.101647032,0.10332218,0.150098457,0.076290862,-0.344052117,-0.009098464,-0.156001833,-0.024752898,0.025268411,-0.085839968
Cathartes_aura,-0.423733431,-0.061182919,0.531348049,0.030824158,0.403071353,-0.022999812,0.169083305,-0.11950661,-0.066508773,0.029412557,0.23574466,0.015712039,-0.320515585,0.077733538,-0.115320901,0.101334756,0.115096242,0.102389082,-0.329886878,-0.005439403,-0.186074402,-0.053234352,-0.012303639,-0.095043034
Celeus_flavescens,-0.508298268,0.020051313,0.379421572,0.048613746,0.378309268,-0.028447056,0.265271362,-0.117795351,-0.013304901,0.014659554,0.25133744,5.85E-04,-0.364023795,0.054479446,-0.104564962,0.074449532,0.115554421,0.072123696,-0.351335733,-0.007482397,-0.126664272,-0.04678315,0.078297866,-0.084454217
Ceratogymna_atrata,-0.623298159,-0.081584463,0.342261879,0.043123991,0.226254623,-0.031704617,0.168312135,-0.130867739,0.120673176,0.011968376,0.215729769,0.011367324,-0.369708551,0.083392031,0.037469965,0.174572533,0.224938775,0.103029012,-0.391908136,-0.034642504,-0.068496946,-0.044031746,0.117771472,-0.104622197
Cercomela_sinuata,-0.447116503,0.013551745,0.437572973,0.05495586,0.34742712,-0.050235408,0.275039354,-0.108873485,-0.0801352,-0.003997185,0.280799249,-1.89E-04,-0.360485242,0.04904947,-0.167307354,0.080378574,0.142016739,0.080317281,-0.333728888,1.43E-04,-0.162907651,-0.032180303,0.068825404,-0.082921008
Certhia_familiaris,-0.498247362,-0.013928528,0.397099228,0.026237372,0.377496,-0.016471213,0.226379079,-0.091233454,-0.028791029,0.007167304,0.284983217,-0.008677846,-0.359356361,0.037251207,-0.111225417,0.067910099,0.154865217,0.062621058,-0.354018186,-0.005672631,-0.148702581,-0.00858878,0.059518195,-0.056614588
Certhidea_olivacea,-0.456969284,0.002028257,0.460577684,0.073828677,0.342430062,-0.041454513,0.203066543,-0.134849611,-0.063669444,0.021433537,0.279859756,0.005101021,-0.328843671,0.034667957,-0.113776373,0.081932648,0.174447423,0.109887625,-0.337711826,-0.022613508,-0.178498054,-0.040694725,0.019087183,-0.089267365
Ceyx_lecontei,-0.572415193,0.028358903,0.343713386,0.06055405,0.298742759,-0.003821659,0.22578618,-0.118841044,0.051337361,-0.002158098,0.254791438,0.022728965,-0.375650074,0.047007672,-0.036537964,0.05246076,0.18847666,0.066516252,-0.381775481,-0.010378385,-0.104686587,-0.051868608,0.108217515,-0.090558806
Ceyx_lepidus,-0.595853643,0.017341982,0.323691206,0.045308077,0.299587698,-0.011889026,0.243457249,-0.092121044,0.064801498,0.00403425,0.252172262,0.010428186,-0.385328808,0.038939062,-0.031637247,0.050801775,0.18445535,0.049474611,-0.388732867,-0.002936435,-0.093211643,-0.036909599,0.126598944,-0.072471838
